Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
195342,B001BLZVQ0,A1B36J9V0PSMBJ,Juliet M Hogan,0,0,3,1344211200,Okay baby food,"I actually bought this just for the jars to use as party favor gifts!  But I figured I would feed the food to my 10 month old daughter.  She eats just about anything, but wouldn't touch the bananas.  I don't blame her.  They smelled awful and they were pink.  But she ate the apples and pears just fine with her plain yogurt.  I wouldn't buy this food again for the food.  The pouches with mixed fruits are much better."
43922,B001EQ5JLE,A1QF4EJ7V83919,Maureen K.,0,0,5,1350518400,Just like HOME,"I just love this strong blend of teas, PG Tips was given to me as a gift and I have searched for it until I had the good sense and good luck to find it on Amazon.com.  I ordered a large supply which won't last long for us, so will be ordering more in the future. Thanks Amazon.com from a very grateful Scottish Lass..."
162831,B005P6TCGW,A3JCKNVCKHYUI6,Leen,0,0,5,1311897600,Energy!,"I read a lot of positive reviews about Cytomax being the better version of Gatorade so I decided to try.<br /><br />Boy boy boy, it was GOOD. I use it during workout to keep my stamina up. I feel the difference on the days I do not use it. I could not sustain myself as long as I wanted. By the way, I do Insanity Workout. So that's insanely difficult. With Cytomax, I can definitely keep up with the workout better. Without it, I find myself panting for breath.<br /><br />The good thing about Cytomax is that it is highly refined. When you pour the powder down into your bottle, you can see white powders in the air and you see fizzing in the water immediately. It is so refined. That means it mixes quickly. The only thing that annoys me is that even though it mixes well in general, sometimes you get clumping of it stuck at the bottom of the bottle. That's the only bad thing about Cytomax.<br /><br />The taste is brilliant. I have tried the grape, citrus, and pomegranate with grape being the tastiest one. Eventually, after using Cytomax, I do not want to use any other product. The dosage of Cytomax also decreases as I become stronger and could sustain myself longer without additional aid.<br /><br />Give it a try. You won't regret it. The electrolytes help me to not get cramping because high intensity cardio movements usually wear me down quickly and without replenishing all the sodium, my muscle will get really tired and tense. Cytomax helps with that."
53277,B00370ESNU,A2LSY2Q7N0GK0U,Fuzzles,0,0,5,1335312000,"Tastes great, perfect alternative.","I haven't had soda or carbonation in years. I got this for my parents who, to avoid sugar, drink nothing but aspartame filled fresca black cherry and peach. Figuring that is so much worse, I was so excited to find Zevia and currently am awaiting my parents to try the flavors. I myself grabbed a Dr. Zevia because I loved Dr. Pepper back when I used to drink soda. Now it has been years, so I cracked it open and noted a considerable spice and cherry smell. I took a sip and felt a punch to the throat like I downed some great tasting apple cider vinegar. That's not a problem with this product, it's just what happens when you haven't had carbonated drinks in years. It tastes just like Dr. Pepper, maybe a little bit like a diet but that's not a problem because it tastes great all the same AND you're not compromising your health. This is the benefit of capitalism, someone wants a better product, someone makes a better product. I want to get everyone I know on this stuff and off of their monsters, fresca's, diet pepsi's and so on..."
112784,B003NF38G2,A2TZ0KKL2500CX,hmar,1,2,5,1328486400,Great experience,"The sauce I ordered made it to my doorstep very quickly. Additionally, it arrived in perfect condition just as it was described online. Overall, I am very pleased with my experience and would definitely purchase this item again."
521994,B000GJ4PZG,A3QQVHLUKUOMPF,M. H. Thurman,0,0,5,1322179200,yummy!,"Absolutely the best candy out there! Fresh! Brought back my childhood and made me eat too much! The cream filling was soft and wonderful, and the caramel was some of the best I've ever eaten."
561922,B000WEMH5K,A21LKT28KFOGVG,Ellen J. Noble,0,0,1,1251936000,Are you crazy?,You guys must be out of your minds!  You can buy a box of eight pouches in any grocery store for under $6.  Who in their right mind would pay over $30 with shipping?
428144,B001E0T2RC,AZFFSBRIADPM0,L. Shuler,4,4,5,1209686400,Great Tea,"I have been drinking oolong tea for several months now. I find it quite a nice morning beverage instead of coffee. It is also a great pick me up in the afternoon. One of the benefits of oolong tea is increased energy, which for me it works. This oolong tea is great tasting and light flavored. I will definitely continue to purchase it."
404977,B0030VJ9K8,A2BT4NQWOUS5C0,sandybeaches,0,1,5,1283299200,Easy and tasty,"These pouches are the next best to homemade.  When I don't have time to steam and blend my own baby food, I always reach for happy baby!"
138095,B000LRE2MO,A3QB3GHQW2RZYA,Girls Six,0,0,5,1249603200,enjoying pizza again,"After I prepare the pizza crust as directed then I put it into a pan and top the pizza crust with my favorite ingredients, then I put it into the oven at 350 degrees until the cheese is melted.  Taste great and is crispy."
6323,B000084EKW,A2R6RA8FRBS608,Matthew G. Sherwin,12,12,5,1202688000,one great big huge high-five--from my cat !!!,"My cat LOVES Fancy Feast cat food; and this variety pack in particular makes mealtime a veritable newsworthy event! He always eats it down and he loves it; I can tell.<br /><br />You get eight cans of Ocean Whitefish & Tuna Feast; eight more cans of Savory Salmon Feast with Cod and eight more cans still of Sole & Shrimp Feast. Very good!<br /><br />The food does have some nutritional content; I always look for that when I buy food for the cat. There's some vitamin E, A, D3, B12, and B1. I like that. Naturally, ask your vet if you have any concerns about your cat's personal individual needs for nutritional content in their daily diet.<br /><br />If you catch a sale on this, stock up! However, I would use these cans of food within six months of buying them.<br /><br />Overall, this is one of the better brands of cat food out there; and I recommend it. Your cat will love it and it has nutritional content which is great for them, too."
30676,B001BCVE5G,A3T1LD0C65QCWK,Gordon M. Wagner,0,0,5,1320883200,WOW! At last!!!,"Of all the ""Subscribe and Save"" products, this is the one I've been waiting for -- Rosarita refried beans are a real staple, my #1 comfort food and #1 earthquake-preparedness food. With my Prime membership this works out to about a dollar a can, which is a decent price, and these cans are heavy to lug home on foot from the market! Add a tablespoon of chicken stock or water if the beans are too thick for your tastes. They're ideal with scrambled eggs, you want them to make a burrito out of, they're great on their own, maybe with some salsa or grated cheese -- I really love these beans. Very highly recommended! I'd read that Californians who had moved with their jobs back east to the Carolinas would have people visiting California ask ""Do you want me to bring you some beans?"" -- they're that iconic and that good. I've made my own refried beans from scratch and it's not a simple task. I am so pleased to be able to buy these from amazon.com!!!<br />--<br />Help!! The price went from $22 to $42 in two months!!!! Not such a great deal any more!!!"
24610,B0047E2I5U,A3FZA2HOBWKT54,K. S. Hayek,2,2,4,1275609600,"Great substitute for raw diet, but expensive!","We have a 13 month old, 100+ pound Rottweiler who loves his Ziwipeak.  We started him on the raw diet a few months ago, and use ZiwiPeak for training treats and for regular meals.  It combines the benefits of a raw diet with the convenience of kibble.  Notable good points: great 'output' for a dog with a sensitive stomach, gleaming coat with significantly less dander, fresh breath, easy to feed, and good for times when feeding frozen raw is difficult (traveling, boarding, you've forgotten to defrost the raw...).<br /><br />I took away one star for the high cost.  HOWEVER, a portion of Ziwipeak goes a longer way than the same amount of kibble, and the cost is on par - or slightly less if you look around - than most frozen raw foods."
450506,B000I3RLWE,A35SGYGJJJS4JZ,Michele Harris,10,11,5,1200182400,Delicious and easy!,"I have only used one bag so far, but I put in a 2-lb salmon fillet glazed with an apple juice reduction and the results were so delicious that my family of three ate the entire fillet in one sitting.  Neither my husband, nor my daughter have ever even liked salmon before.  It was incredibly easy, the directions are very clear, and best of all:  no mess to clean up!"
546575,B000MT8G64,A15N7ZD79X4O1N,"M. Pannone ""Sweetheart""",1,1,5,1319673600,Just as good as ever!,"I love this product. Tastes just like the one I am used to from home. Some people complain its hard, well this is the hard one so I don't know what their expectations were. There is also a soft version. I purposely ordered the hard nougat one. I grew up on this and it is amazing. Just like the chunk you can buy off the huge block in New York. I will definitely be ordering over and over again. They gained a repeat customer out of me! I am so glad I found this because I am 7 months pregnant and was craving this terribly, so glad I found it. My initial order was 2 (6 bars)!"
511463,B001EO7G94,AFLLCB3F28N6A,FL-Gal,1,5,1,1293321600,Yuck - worst tasting,I was so disappointed in this product...it had a horrible aftertaste...no matter how little I used  - the taste linger in your mouth for hours...very bad taste...not recommended at all.
286941,B009PFJUF2,A2UAKIEWZLQCUE,Cindy S.,1,1,5,1350777600,Amazing color,"I have purchased several other Amaryllis from this seller, but none of them compare to the Thanksgiving Orange Amaryllis.  The color is amazing and adds so much life to my living room."
